Character,Line,Season,Episode_Number,Episode_Number_Overall
Michael," Close. All right, uh… Me, Stan the man, Jim, Ryan and Dwight.",1,5,5
Michael," No, I am the team manager. You can be assistant to the team manager.",1,5,5
Michael," Jim, you’re in charge of the vacation schedule now.",1,5,5
Michael, [hits Pam in the head with a piece of paper] Off the backboard!,1,5,5
Michael," Oh, Pam with a zinger. Hey, Pam, how would you, like to be our cheerleader today? You know, some, ah, pigtails? A little, ah, halter top, you could tie that up. And you know, something a little, just, youthful, for a change. Just this once?",1,5,5
Michael," Yeah, I bet you would. Just try not to be too gay on the court. And by gay I mean, um, you know, not in a homosexual way at all. I mean the uh, you know, like the bad-at-sports way. I think that goes without saying.",1,5,5
Michael," Oh, yuck, that’s worse than you playing. … ‘Cause we need you as an alternate in case somebody gets hurt. That’s where we need you. Blessed be those who sit and wait. You made it, suit up, you’re on the team! All right, cool! Very good.  				",1,5,5
Michael," Oh-oh. Oh-oh. A spy from the warehouse. Trying to figure out our plays, huh, man?",1,5,5
Michael," Oh ho, oh, he’s running. He’s running. He’s running, but he can’t hide because you know what? One o’clock, you better bring your ‘A’ game. Because me, and my, posse guys are gonna be in your face. Right in your face!",1,5,5
Michael," Whoa-ho. I like the way you think. You know what, I’m gonna take that one step further. Loser, works, on Saturday.",1,5,5
Michael," OK. Cool, you’re on. [to Dwight] Don’t screw this up.  				",1,5,5
Michael," [to camera] Classic beginner’s mistake, eating before a game.  				",1,5,5
Michael," Hey, there he is! Secret weapon! All right, guys, come on, let’s bring it in! Here we go!  OK, listen, this is just going to be a friendly game, right? We are all on the same team here, the Dunder Mifflin team. Of course, if you beat us, you’re fired. That’s a joke.  OK, let’s do it.",1,5,5
Michael," All right, everybody stretch out a little bit. Stretch it. Full stretch. Ryan, you wanna stretch?",1,5,5
Michael," Actually, I think Roy is their best player not Lonny. So, Dwight, you uh, have the East German gal. Uh, who else we got… Um…OK, all right, you guys.",1,5,5
Michael," Yes. Uh, Pam? You kind of have your foot in both camps, why don’t you do the uh, jump ball OK?",1,5,5
Michael," Stanley!  What? You gotta be kidding me! !?! [Roy steals the ball, and goes for a lay up] Oh… Here we go! [Lonny shoots and makes it] Who’s on him? Somebody get him!",1,5,5
Michael," Yeah, yeah, yeah. Over here, over here. [Jim saves the ball from going out of bounds and passes to Michael] Here we go. Three! [Shoots and misses] Let’s go to the zone! We’re going to zone!",1,5,5
Michael, Who’s got Roy? [Jim does a behind the back move around Roy for the basket],1,5,5
Michael," [misses a half court shot] Aw, come on! What is wrong with me today!? Usually hit those. [Dwight scores] Dwight, I was open. All right, let’s go.  				",1,5,5
Michael," [Roy bumps Michael to get around him] OK, foul. Charging. Charging. That’s a foul.",1,5,5
Michael," OK, I’ll take it. [misses free throw] OK.  				",1,5,5
Michael," When I am playing hoops all of the stress and responsibility of my job here just melts away. It’s gone, I’m in the zone.  				",1,5,5
Michael, [misses another shot] What is wrong with me today?!  				,1,5,5
Michael," Who am I? Am I Michael Scott? I don’t know… I might just be a basketball machine. What’s Dunder Mifflin? I’ve never heard of it. Filing? Paperwork? Who cares? Possible downsizing? Um… well, that’s probably gonna happen, actually.  				",1,5,5
Michael," Jim! Jim! Jim, right here, Jim! Give me the ball! Ryan, cut! [Michael looks away and misses Jim’s pass] Whoa!",1,5,5
Michael, That is cool. Is that like the Robot?  				,1,5,5
Michael, [Ryan scores] Nice! Come here! [gives Ryan a chest bump],1,5,5
Michael," Football is like rock and roll, it’s just bam-bam-boo… And basketball is like jazz, you know? You’re kind of… Dupee-doo, dupee-do. It’s all downbeat, it’s in the pocket, it’s like… [singing] Dupee-do, dupee-do, dapee-dah…  				",1,5,5
Michael," [singing] Du-du-du-du-dupee-do, de-do-do-do. Du-du-du-du-dupee-do, de-do-do-do. Harlem Globetrotter…",1,5,5
Michael," All right, time, time out. Come on, sales, over here. Bring it in! Come on!",1,5,5
Michael, What’s going on? What’s going on? You’re playing like a bunch of girls.,1,5,5
Michael," All right, switch. Take it up a notch, come on.  				",1,5,5
Michael," Shoot, shoot it.  [Roy hits Jim in the mouth with his elbow] Whoa, whoa, whoa, whoa! Foul! Naked aggression!  Oh, that is… You all right Jim? Suck it up.  				",1,5,5
Michael," [Jim makes a shot after pushing off Roy] Ouch! Oh, how much does it hurt? How much does it hurt?  				",1,5,5
Michael, [Jim pushes Roy to the ground and makes another shot] Yes!,1,5,5
Michael," [Darryl scores] Watch the long passes, you guys!  				",1,5,5
Michael," [Phyllis scores] Yeah! Yeah! Yeah! In, your, face! Angela, what’s the score?",1,5,5
Michael, [Jim has the ball] Jim! Jim! Right here! [runs into the elbow of the guy guarding him] Ow! God! Hold it!,1,5,5
Michael," What’s your problem man? Gah, just clocking me for no reason?",1,5,5
Michael," No, no, no, no. That was a flagrant, personal, intentional foul. Right there.",1,5,5
Michael," [mocking voice] Yes, it was. You know what, I’m just being fair.",1,5,5
Michael," Game over. Game over. That is it! I’m sorry, you know? I hate to do it this way but, you know, that’s just… we’re having a friendly game. It’s a shame. This is a damn shame, but we’re like a family here and that just, that won’t fly.",1,5,5
Michael," Well, let’s just say whoever was ahead won.",1,5,5
Michael," It was us? Really? I didn’t, I didn’t know. Great, I mean, I guess you guys are working Saturday. Your face.",1,5,5
Michael," Um… well, you guys, you know, I’m the boss so…",1,5,5
Michael," [laughing] You guys believed me? Come on. Dogs, you know, you should know me better than that. No, oh, do you think that would’ve been good for morale? No. No. No. Exactly, no. I’m embarrassed it was even that close though. So… nah, of course, we’re coming in Saturday. Good game. Word.  				",1,5,5
Michael," Come on. Let’s not be gloomy here man. We’re all in this together. We’re a team. You know what? Screw corporate, nobody’s coming in tomorrow. You have the day off. Like coming in an extra day is gonna prevent us from being downsized. Have a good weekend.  				",1,5,5
Michael, The great thing about sports is that it is all about character. And you can learn lessons about life even if you don’t win. But we did because we were ahead.  				,1,5,5
Michael," You just said, let me uh… check my notes.  You just said… ",1,6,6
Michael," Hey, hey how is Alan?  Tell Alan that the Mets suck! Okay? From me, big time. Go Pirates! ",1,6,6
Michael," Whoa. Howdy-ho. Wow, a thousand big ones. That’s cool. Do I uh, do I get to pick the prize? ",1,6,6
Michael," Um, question: Does top salesman include uh, people who were at one time such outstanding salesman that’ve been promoted to…",1,6,6
Michael," Well, first what we have to do is find out what motivates people more than anything else. ",1,6,6
Michael, It’s illegal. Can’t do that.  Next best thing. ,1,6,6
Michael," Tah, come on Dwight. Just help me out here. That’s just stupid. ",1,6,6
Michael," No, no, no. No vendors in the office. That is a distraction. ",1,6,6
Michael," Pam. Pam. Come on, I’m busy. So just tell her to go away. ",1,6,6
Michael," [exhales loudly, looks out window and sees Katy] Oooh, alright I’ll talk to her.   				",1,6,6
Michael," All right girls break it up, you’re being infiltrated. Cock in the henhouse. ",1,6,6
Michael," Don’t say cocks. Oh, what is your name, my fair lass? ",1,6,6
Michael," Ah, Katy. Wow. Look at you. You are, uh you’re like the new and improved Pam. Pam 6.0. ",1,6,6
Michael," Oh, look. Oh hey, no catfights you two. I’m  against violence in the workplace. ",1,6,6
Michael," So uh, you know what? I usually don’t allow solicitors in the office but today I am going to break some rules, and you can have the conference room. It’s yours. All day. ",1,6,6
Michael," Well, lets put ’em in the hallway. Give ’em some chairs. Right? Decisiveness. One of the keys to success according to Small Businessman.   				",1,6,6
Michael," I do. I read Small Business man. I also uh, subscribe to USA Today and American Way Magazine, that’s the in-flight magazine. Some great articles in that. They did this great profile last month of Doris Roberts and where she likes to eat when she’s in Phoenix. Illuminating.   				",1,6,6
Michael," This is my conference room. So please, uh, make yourself at home. Whatever you need, I’m right on the other side of this wall. [knocks on wall]  used to be a window here. There’s not anymore. So, that’s where I will be. ",1,6,6
Michael," So if you need anything else, something to make you more confortable just don’t hesitate to ask. I’m right here. ",1,6,6
Michael," Wait a second. I should have spotted another addict. Uh, gotta love the ‘bucks. ",1,6,6
Michael," It’s like a slang for Starbucks. They’re all over the place. Oh, man, that place is like the promised land to me. What a business model too. Ah, too bad we don’t have the good stuff here. ",1,6,6
